area_sqft,num_rooms,num_floors,age,near_main_road,has_parking,price
2612,2,1,28,0,0,1220817.0271866552
2828,6,4,44,1,0,2455014.6348793074
1607,9,1,27,0,1,3285564.000674514
2326,6,1,29,1,0,2245452.4827231793
2816,7,2,24,1,0,2619454.247779394
2455,3,2,45,1,0,1411495.1809851914
1805,4,1,41,0,1,1349064.1618577137
2413,4,2,18,0,1,1740141.905296136
847,1,1,28,1,1,449316.7286723824
2120,9,3,6,0,1,3580306.5259157456
1577,9,4,45,0,0,3407648.6785239973
433,7,3,40,1,0,1896420.0754547922
896,2,3,14,0,0,386183.570085139
2469,3,4,45,1,1,1574229.297829862
1803,7,2,37,0,1,2544541.3750148886
2002,1,1,15,1,1,1227258.2492678908
2338,3,3,18,1,1,1597279.0309804163
989,4,4,17,1,1,1135568.096191928
1974,5,3,18,1,0,1825424.1039263143
1076,7,4,12,1,1,2257590.18195844
1522,9,3,38,1,1,3294641.05694995
2442,2,2,45,1,1,1427819.5850291802
2718,6,2,16,1,1,2344337.574010187
2408,2,3,7,0,1,1324740.2791237533
400,2,4,0,1,1,467407.2946869887
2734,5,4,12,1,1,2217719.81382335
2420,5,3,46,1,1,2001806.6911968223
1338,1,4,49,0,1,734198.1972003707
1679,8,4,27,1,1,2987180.0725814826
1253,8,1,17,0,0,2404310.377320954
449,1,4,49,1,0,425142.60112798435
1955,6,2,45,0,0,2102355.609817248
2637,9,1,41,0,1,3753276.8943343977
2174,5,4,39,0,0,1872548.4783346537
465,7,4,11,1,1,2060203.040665166
2843,6,3,30,0,0,2655104.17776274
1674,1,2,38,1,1,881044.6975669003
527,3,1,23,0,1,714932.4986276776
587,7,4,15,0,0,1833039.743687627
1606,8,1,37,1,0,2794131.1566184894
2006,7,2,2,1,0,2587611.865104378
977,1,3,16,0,0,574614.0061167971
1161,3,2,30,1,0,845921.3986056518
1066,2,2,27,0,0,664138.1938181256
1332,4,4,46,0,1,1266554.0834005377
2526,3,2,36,1,0,1554663.6066451264
1442,9,4,45,0,1,3264483.3371834937
2370,6,2,1,0,1,2419061.0402808134
444,6,2,23,1,1,1511116.9008443714
1645,6,1,48,1,0,1902386.7141395272
2576,9,1,35,0,1,3684928.2993080486
1017,9,4,44,0,1,2921120.565841517
1162,9,3,30,1,0,2964358.3025703155
2056,4,2,43,0,1,1573255.307661587
1192,6,4,38,1,0,1732442.2803651888
1650,9,4,3,0,1,3552788.871982593
2844,6,3,28,0,1,2442252.3201095047
2722,8,2,31,0,1,3252575.1345378393
537,8,1,16,0,0,2310568.0272776345
1750,5,1,11,0,1,1620898.3071004914
2662,3,3,18,0,0,1484050.7435568108
2675,6,4,1,1,1,2512581.148579171
2554,5,1,14,1,1,2194443.4786914256
2606,3,4,42,0,1,1629097.840449678
2317,6,3,20,0,1,2153726.143906535
1559,4,4,34,0,0,1137091.0341280494
2477,6,1,6,0,0,2423514.594436612
1521,7,1,1,0,1,2396788.579589967
1008,1,4,24,0,1,594237.1922952567
1168,6,3,42,1,1,1642136.4507378922
1183,8,3,38,1,1,2546176.9731521234
2789,3,4,27,0,1,1832021.1631833455
567,2,1,39,1,1,538852.4356892651
1083,7,4,25,0,0,2033308.222344554
2879,4,2,21,0,1,1877186.054563051
438,7,4,27,0,1,1919835.2325995974
1379,9,4,28,1,0,3226788.4544129455
2834,8,2,21,0,0,2935039.5817630063
1190,2,1,5,1,0,778028.9515951932
1141,6,3,19,0,1,1796840.9870865664
1874,3,1,44,1,1,1293786.5552384232
2848,2,4,16,0,1,1571092.8502770006
1526,3,2,27,1,1,1081963.332018406
2150,7,1,19,0,1,2652059.2363401605
501,6,4,19,1,0,1550329.7447548239
2330,9,4,31,1,1,3669965.697943072
1054,3,2,28,1,0,848553.5932515379
1726,3,3,13,1,0,1099988.878074709
1151,8,3,40,1,0,2492682.619774914
1940,3,4,14,0,0,1368664.8026955624
1632,4,4,24,1,1,1419265.9236158966
2534,8,3,44,0,0,3351682.7667353465
2385,3,2,47,0,0,1424811.9808795622
1258,7,3,0,0,0,2114763.8337279703
718,5,3,22,1,0,1150522.7351674605
1366,9,2,42,1,1,3309323.2917998335
1032,1,4,1,1,1,865137.2250710065
1513,4,2,16,0,1,1183313.540957465
1349,3,1,17,1,1,1160886.6349363038
2400,9,1,35,0,1,3589435.8817365034
1817,7,4,6,1,1,2479371.9694615733
2310,5,2,0,1,1,2048571.3243198171
639,1,4,40,0,0,465511.63658294536
2590,8,4,2,0,0,3237595.521908287
2142,1,3,38,1,1,1046289.8623456438
518,1,2,38,0,0,438887.9539553243
995,3,3,6,0,1,840910.4695578922
2415,1,4,3,0,0,1269871.797716774
1674,3,3,46,0,1,1173692.2080635729
562,5,3,26,1,1,1247687.2035555365
1053,2,1,5,1,1,684092.2308909365
749,5,2,37,0,1,1178927.8852042672
430,6,4,22,0,0,1298648.661689156
2905,5,4,21,0,0,2212345.1747919233
2538,8,4,18,0,1,3215863.9707624307
2575,6,3,13,0,0,2150265.414360825
1369,4,2,43,1,1,1257957.9673903154
1247,2,4,30,1,0,975534.7789375569
1191,8,1,13,0,0,2503462.5922126817
908,9,2,1,0,0,2843149.1794693447
1144,8,2,27,1,1,2781267.7093740366
1139,9,4,36,1,1,3175761.010848252
2304,1,3,8,0,1,1172676.2999784395
2438,5,1,4,0,1,1920077.2099112673
636,3,1,2,0,1,565087.7881624944
2406,4,4,3,0,1,1868225.8809173254
1956,5,4,5,0,0,1726365.7549413713
1412,1,1,18,1,0,825493.527338879
1474,2,4,36,1,0,1068491.5924078412
2272,8,4,29,1,0,3343962.799178707
2246,6,4,31,0,0,2409946.579791478
868,9,4,4,0,0,3004437.4586130213
2315,2,2,26,0,0,1096278.0660615542
787,6,4,29,1,1,1551997.768101176
1766,9,4,36,0,0,3141341.331074179
1135,1,1,5,1,1,709328.9444949852
1053,8,3,33,0,1,2440783.8746572267
2488,4,1,31,0,1,1657225.6831101933
1909,5,1,41,1,0,1669633.4699608197
1352,5,3,17,0,1,1557842.4738751352
2125,4,4,33,0,1,1621523.3062728348
1980,3,4,41,0,1,1212300.4992440909
781,3,1,48,1,0,780207.7148723997
495,5,4,42,0,0,1236095.7302051445
1311,1,1,3,0,0,590427.8176648229
1186,4,2,7,1,0,1114869.8465721176
692,9,1,24,0,1,2890164.412307493
740,2,3,39,0,1,478236.77162657474
1118,1,4,2,1,1,797584.5767658011
2985,9,3,28,1,0,4104814.7850873074
1773,7,3,23,1,1,2452218.9283573395
1359,5,2,11,1,1,1505276.6459179365
2828,8,2,44,0,0,3313307.798608332
2314,8,1,12,0,0,2872785.7092252015
2811,5,2,3,1,1,2262622.0185534693
1368,2,3,5,1,1,972878.8096732764
2339,3,4,33,1,1,1662455.6785799214
2430,2,4,24,0,0,1085844.5805320567
1974,6,1,25,0,1,2117414.9164155102
904,2,1,24,1,1,962056.6652753861
2269,3,3,29,0,0,1414264.586397273
2432,4,3,30,0,0,1751165.519257931
2665,2,3,23,1,1,1452239.9936065609
2282,1,4,48,1,1,1262226.0428288677
2929,7,4,49,1,0,2830207.9430709598
1748,1,3,39,0,0,880213.49805453
1235,7,4,37,0,0,2096471.5933004823
888,5,3,17,1,0,1167990.7628834066
1831,2,4,1,0,0,1045551.9322597631
2658,9,4,36,0,0,3833250.630808491
658,6,4,30,1,1,1840454.3017893857
1650,7,3,46,0,0,2309042.3541535093
2422,9,3,16,1,0,3562796.9337290777
2017,8,1,1,1,1,2910769.2940915027
2819,8,2,34,0,0,3088248.569208592
1814,3,4,22,1,0,1147616.7890166875
1391,8,3,33,0,1,2740440.3625027253
2535,4,2,25,1,1,1887467.7294704677
799,7,1,23,0,0,1790036.5736195312
708,6,3,17,0,0,1423572.0319145154
403,1,3,31,1,1,534606.7895948926
1596,4,3,2,0,0,1305244.574782504
1967,9,1,7,0,1,3358746.204253987
2673,9,3,32,0,1,3721892.1748636803
2786,7,3,20,0,0,2788558.824476428
1629,3,3,2,0,1,1267658.8434158359
1525,3,1,13,0,0,1097586.2303559997
2505,8,1,33,1,0,3170395.6759102764
2204,9,1,46,1,0,3357088.3024857636
1573,3,4,3,0,0,1095625.802950719
1965,8,1,5,0,0,2942524.153706358
1318,6,4,21,0,1,1759604.8750655286
923,5,2,38,1,0,1414224.3344286287
925,7,3,24,0,0,1873371.7314775232
1715,2,4,4,0,0,954699.1047111511
423,1,4,22,0,1,351633.9784051093
2054,2,1,42,1,1,1258248.3503199609
2013,2,2,24,0,0,1030163.8118073704
641,4,2,13,1,1,800725.2489813404
602,2,2,45,1,1,530770.5347516547
636,4,4,32,1,1,1022141.3197431928
1350,4,2,24,0,1,1363040.5864839249
693,1,4,15,1,0,679178.7138064179
1510,9,3,33,1,1,3261449.0797522687
609,3,1,29,1,1,625066.9259641453
1187,4,4,14,0,0,1050854.609998882
2032,3,3,25,1,1,1329432.4894221826
2676,1,2,26,0,0,1263647.5582090158
809,7,4,20,1,1,2076738.357155369
1362,8,2,9,1,0,2663703.7762315557
1891,1,4,6,1,0,989778.1300600172
857,9,3,7,0,0,2814105.971352551
2660,9,2,38,0,0,3813307.511701563
2231,1,3,31,1,1,1030311.1126946557
2328,8,2,23,1,0,3136830.895706791
785,4,1,21,0,1,1051980.229823238
1835,3,4,2,0,1,1218259.866372659
927,7,1,49,1,0,1940750.8681672425
1811,2,2,19,1,0,1224841.9206289826
1389,3,1,31,1,1,1070238.6348348036
501,9,2,35,0,1,2824302.6026824387
2012,5,1,29,0,0,1752010.9558045145
789,6,3,4,0,1,1531865.369990019
1625,3,2,3,1,1,1279765.8267193786
1815,3,4,27,1,1,1289122.8725779855
1240,8,2,8,1,0,2601697.898385055
1777,3,1,32,1,1,1139970.7501763538
2016,4,4,3,0,1,1451707.0677115645
2179,7,4,38,1,0,2385696.5467384206
634,9,2,33,1,0,2825827.287202545
513,3,2,33,0,0,665917.4862435567
2383,6,2,15,0,1,2288488.936603742
1208,3,3,31,0,1,1138546.62293265
1463,3,4,42,1,0,1238936.715813883
2550,6,3,47,0,1,2194870.2925540106
810,1,3,21,1,0,844775.1132584771
1718,1,2,1,0,0,817320.0232712103
1988,4,2,7,1,0,1448468.6400701904
1207,3,3,23,0,0,1144387.2813755276
1987,7,4,13,0,1,2581419.2890869286
1460,7,3,27,0,0,2143713.189747885
466,4,4,3,0,1,835220.9449939156
2850,7,2,33,0,0,2879220.852336993
2097,4,1,26,0,1,1589682.625241174
2653,8,1,33,0,1,3293841.6624935833
740,4,3,4,0,1,916618.6064151337
2257,2,2,38,0,0,1153357.6664854886
1475,4,2,12,1,1,1389963.9415076042
2873,3,4,1,0,0,1536349.8217874826
1355,5,3,37,1,1,1621013.2861838024
608,4,1,40,0,1,857053.3522032626
1937,6,4,16,1,0,2073132.6201647446
2410,3,2,22,1,1,1580686.6491023535
2288,3,4,29,1,1,1476293.5957298882
768,4,4,27,0,0,948705.1654571136
2162,3,3,39,1,0,1392602.5896970304
1393,3,3,41,1,0,1011062.5810589821
481,4,2,14,1,0,898828.1881361599
1587,8,1,23,1,1,2842457.026016683
776,7,2,31,1,1,2140062.9722737446
402,1,1,1,1,0,436748.4009431641
1083,4,4,48,0,1,1149028.200764862
1163,6,3,13,0,1,1881793.178205915
665,7,1,28,1,0,1886214.111374588
2882,9,1,6,0,0,3889195.9711224884
1124,1,3,28,0,1,686601.4470955074
1650,1,3,5,1,1,921714.6776725142
2823,2,4,35,1,0,1516769.822533039
1685,4,3,46,0,1,1496947.0349001975
2813,2,2,15,0,1,1526475.6517303712
1166,7,1,28,0,1,2032899.6499502133
2875,8,2,27,0,0,3313718.086930136
1431,1,3,14,1,1,968216.8900232405
2353,8,4,6,0,1,3101865.242016334
1464,9,1,17,1,0,3267717.227397841
2301,9,2,29,0,1,3499426.9530498604
1525,2,4,21,0,1,1000505.5676280127
1642,3,2,15,0,1,1235001.6239613106
2691,9,1,34,0,1,3707562.433830451
1338,8,2,26,1,1,2737542.221478172
702,4,3,1,1,0,1003503.5543546863
769,5,1,30,1,0,1195867.917935915
1250,4,1,40,0,1,1064923.4943277729
2722,5,4,27,0,1,2169328.1925489088
2517,1,4,41,0,1,1170886.055403918
446,2,4,29,1,1,568923.8237697284
2564,2,1,47,0,0,1343498.3307169594
2964,5,2,36,1,0,2171793.0736792637
1231,2,4,48,0,0,769513.7222651178
1155,1,2,49,0,0,655048.8588412699
1852,5,4,41,0,1,1641677.834594039
2483,2,3,29,1,0,1181406.5895038105
1304,2,1,45,1,1,880863.1048047475
2854,1,4,27,1,0,1482202.0776670733
2108,3,2,26,1,0,1460538.6379283322
2859,2,2,1,0,1,1672375.0233499995
2935,7,1,40,0,0,2896771.045523216
1178,8,2,6,0,0,2468329.5904127634
2190,9,1,6,1,1,3721194.9165685405
2338,8,1,43,0,1,3024542.1772981454
1231,6,3,18,0,0,1649990.5122687093
1496,8,1,40,1,0,2755047.6807761043
2001,1,3,32,0,1,1039039.3751180609
1043,9,2,33,0,0,2871084.1386702233
812,8,1,43,1,1,2431847.0880774707
2571,3,2,24,1,1,1701370.9165853239
1405,2,4,30,0,1,785511.740002067
631,9,1,38,1,0,2714612.7810496474
2880,3,2,39,1,1,1733235.9922177196
890,6,3,8,1,1,1623993.5984975875
2110,2,2,37,0,0,1000073.3320112303
2533,5,4,22,1,0,2312479.56432408
2090,6,3,11,0,1,2386852.1831408003
1623,9,1,29,0,0,3196342.857112431
1274,4,4,5,1,0,1113129.7028939514
2603,9,4,47,0,0,3705458.371251042
1297,7,1,13,1,1,2266455.5861506234
2979,9,1,31,0,0,3964462.1244481322
2269,3,2,4,1,0,1432047.768161606
551,9,1,10,1,1,2978178.4895131458
1751,7,4,7,1,0,2429322.3756108116
571,7,4,27,1,0,1842730.219936087
1828,6,2,49,0,1,1919449.5345616175
1829,2,4,11,1,1,1274383.9655325664
1161,7,2,23,0,1,1989727.122326751
2121,8,4,36,0,0,2941935.8635727656
2298,1,3,49,1,0,1159268.9977658063
1759,8,3,19,1,1,2800327.5125598907
2177,8,4,47,0,0,3176330.9636103865
1092,5,2,16,1,0,1431532.0981864587
2642,4,3,15,1,1,1770033.2734365193
2181,2,4,27,0,1,1379583.0472842376
499,3,2,41,0,0,478106.0640083855
1987,3,2,35,1,1,1375970.6060483027
1308,6,3,9,1,1,1855962.8385285658
2320,6,2,30,0,0,2370226.1207479327
827,9,2,43,1,0,3040601.3598483177
986,8,3,15,1,0,2389416.746739763
655,9,2,38,1,0,2606176.475379593
1873,1,2,21,0,0,941180.6900093413
1120,1,1,28,1,1,437343.25506714464
2400,4,4,25,0,0,1796868.9241497538
2851,5,1,22,1,0,2159345.3587339604
2078,7,2,10,0,0,2378147.496221538
806,3,3,47,1,0,657921.9603442827
1808,1,1,9,0,1,905468.7457363257
2361,8,2,34,0,0,3203086.847066629
2689,5,4,45,0,1,2081651.6707416247
2494,5,2,36,1,1,1981931.3015559383
514,6,2,24,0,1,1441484.6060986693
1416,9,4,39,1,0,3183648.5714307553
2131,2,2,42,1,0,1022238.9160980346
1205,4,4,27,1,0,1249036.9360835857
2577,4,2,12,0,1,1683413.4949122684
1980,7,2,38,0,1,2603788.4954981445
1393,6,1,35,1,0,1784874.1230220532
2396,6,2,14,1,1,2333005.341730867
894,1,4,48,1,0,447392.8641334218
2252,9,3,1,1,1,3639596.8600191623
481,7,2,30,0,1,1797589.9576196198
1605,3,1,15,1,0,1252672.9825233102
1855,4,3,27,1,0,1471189.209198524
1597,1,1,34,1,1,840233.5731398712
2421,2,1,8,0,1,1283469.9896276807
2892,6,3,30,1,1,2724977.8005796974
1711,7,3,30,1,1,2632210.8938824604
960,5,3,45,0,0,1288548.2679591726
1685,2,1,4,1,1,1270131.1999673995
2179,7,4,42,1,0,2505743.1082914663
2504,7,1,40,1,1,2808753.5345104756
2453,3,2,39,0,1,1440046.9083960312
1998,1,2,45,0,0,1033746.790495585
1344,1,1,44,1,1,867237.8226986441
978,8,4,27,0,0,2315848.3313669483
1314,7,3,1,0,1,2318333.27926666
2118,4,1,44,0,1,1444039.6135775687
561,4,2,29,1,1,794945.102215356
2040,1,2,14,0,1,919555.7085028338
1174,1,2,8,1,0,888869.0146430106
456,1,3,7,1,0,484264.40917119785
2975,8,4,10,1,1,3635987.7380879186
1589,2,2,30,1,0,841687.2007795788
945,7,2,2,1,0,2062544.8247585953
2493,7,2,31,0,0,2673390.940168686
1210,7,2,22,0,1,2273816.2370109074
446,5,4,0,0,1,1089644.1489390843
1813,6,4,15,0,1,2227920.1452531097
2699,8,4,27,0,0,3158998.7226465563
2613,4,3,1,1,0,1871714.849600287
2815,3,1,33,0,1,1571417.6037229293
1802,2,1,25,0,1,1072530.5782901358
1812,4,1,42,1,1,1495092.0009246673
971,1,1,34,0,0,416626.0300101245
2140,4,1,8,0,1,1647283.2473885475
747,4,4,1,0,0,946085.780007974
1244,9,4,0,1,0,3201581.1287621227
896,9,2,28,1,1,2991177.2706570565
1095,6,4,17,1,0,1864950.4651064705
2273,3,4,15,1,1,1538870.3772434974
2378,9,4,33,1,1,3786068.973284511
2958,6,3,26,0,1,2544795.4944944833
2899,9,1,37,1,1,4036749.294195133
942,9,1,3,0,1,2940593.048167425
615,4,3,8,1,1,895578.6138682885
2917,3,1,5,1,1,1716199.2869064168
2751,1,2,15,0,0,1576566.7853771178
697,5,4,5,1,1,1422430.954972187
1769,4,4,8,0,0,1351632.8374866382
685,3,3,22,1,1,763878.7174656428
525,8,2,49,1,1,2148143.590667241
450,7,4,46,0,1,1875330.3526320818
1842,2,4,3,0,0,1200557.233586055
2125,9,4,47,0,1,3496107.287274607
870,8,2,20,1,1,2556082.762841431
1799,4,3,24,0,0,1467481.2812961638
1903,4,4,18,0,1,1459036.0099446168
1729,7,2,32,0,0,2355991.6482314356
837,7,4,31,1,1,1939162.2515189406
2789,4,3,32,1,1,1859057.5814416208
1148,1,4,17,0,1,826957.4420521957
923,6,2,32,1,1,1790378.6863949455
1054,6,2,23,1,1,1843708.5650788553
905,3,3,13,0,1,832960.637698629
798,5,3,43,1,1,1338603.334612285
2508,8,2,38,0,1,3087243.4446947286
2338,4,2,22,0,1,1504017.5801831072
1604,9,1,21,1,0,3560262.2722695554
2760,5,4,5,1,0,2281276.0769495424
664,5,1,39,0,1,1165999.607076494
1452,7,2,16,0,1,2159506.752465717
1111,1,1,7,1,0,700887.290975614
1312,6,1,21,0,0,1782814.990421914
2014,2,1,15,1,0,1043484.1894526149
2079,3,1,15,1,0,1346123.264352839
2134,8,4,39,0,1,2927504.2872854015
2786,4,2,22,1,0,1780204.6316961038
1845,7,4,12,0,1,2556140.2921372037
2536,5,4,43,0,1,2051543.062196956
731,2,2,31,1,0,407634.09028570226
551,1,2,39,1,0,267374.57565906784
1107,5,4,26,0,0,1237695.2283287374
2573,4,3,20,1,0,1770078.315894344
820,6,4,2,1,0,1754687.3410604955
2108,3,4,20,1,0,1406834.7378921146
652,2,3,26,1,0,707595.9068209267
1398,3,4,14,0,1,1197797.2349432455
2234,4,2,47,1,0,1799043.0892479056
2131,6,4,34,0,0,2261712.1388991717
692,9,1,40,0,1,2757796.5339633594
1640,2,1,37,0,0,939870.1769335548
568,6,2,23,1,0,1334220.6888323096
2463,9,1,14,0,0,3423980.3313177936
436,2,3,10,1,1,590233.2015426332
1844,1,2,43,0,1,934906.7559228525
2326,8,2,34,1,0,3130194.3872505915
695,4,2,44,1,1,990629.0333326554
2882,2,4,38,1,0,1547852.951081132
2767,8,4,27,1,0,3246081.3212279216
2981,5,1,44,0,0,2135346.668485513
1322,8,2,3,1,0,2664550.38792702
2220,4,1,39,1,0,1651248.814836668
1380,4,2,26,1,0,1281028.114652488
2842,5,3,12,1,0,2222817.1774717015
2724,1,2,11,0,1,1481654.8054751067
1048,3,1,14,1,0,816598.5240843561
682,8,4,14,0,0,2356555.9054314424
2062,4,2,30,0,1,1361623.3989622616
1398,1,3,33,0,1,806474.997299697
485,6,3,3,1,0,1658038.8649483337
606,6,1,37,0,0,1338466.322362788
2924,2,3,49,1,0,1632637.9083087172
2166,8,2,22,0,1,2968633.57114864
530,4,2,26,1,1,976678.1917588386
2847,8,2,7,1,0,3466547.836832153
535,8,2,41,0,1,2176326.3547876882
2617,3,4,32,0,1,1380575.8056603468
1586,5,3,19,0,0,1574525.498204877
598,8,2,11,1,1,2078905.8942198334
1138,1,3,1,0,0,666183.165119366
1917,4,1,17,0,1,1449030.3282742873
502,3,1,35,0,1,756840.1548107867
947,6,3,3,1,0,1711037.6065256048
405,8,3,45,0,0,2270430.630948761
1110,9,2,28,0,1,2907907.834570904
411,7,3,25,0,1,1901558.3548026998
2550,3,2,1,0,0,1530168.7997692677
2256,5,1,22,1,1,1836467.204060535
2113,5,2,36,0,1,1665829.4672341114
826,1,3,47,1,0,446165.2986922417
570,2,1,29,1,0,391348.5995636887
2112,7,4,4,1,1,2626933.932865618
488,4,4,49,0,1,678779.7039298144
1254,3,1,25,1,0,984243.7762152413
1857,4,3,43,1,1,1587354.0797677191
2873,7,2,8,0,0,2749337.253804986
577,4,4,14,1,1,1125459.3840098463
817,9,1,28,1,1,2980647.22960815
953,7,1,42,0,0,1945335.1898545914
641,2,4,10,0,1,672653.3684313913
1779,4,3,46,1,1,1326125.9192641769
1996,4,4,38,0,0,1499807.285769472
1861,3,3,28,1,1,1318824.549815954
1865,1,2,12,0,1,960101.5027773601
2404,9,2,40,0,1,3594390.6498099496
2855,5,2,28,0,0,2140404.789800638
2346,9,4,44,1,1,3664888.6090022842
1700,8,1,28,1,0,2670584.0468189362
1470,7,4,18,1,0,2533378.5461740806
1221,1,1,40,1,1,559993.7660705445
2977,4,3,4,0,0,1809794.6677764063
2319,4,4,21,1,0,1632309.8655211707
2947,4,3,40,0,1,1817275.89150372
2188,8,4,32,0,1,3162197.4213214233
591,6,3,41,1,0,1608775.5068504831
2496,1,2,47,0,1,1245710.2162617336
2541,4,4,30,0,0,1761705.205828019
1330,7,1,43,0,0,1873705.3118489515
2172,9,1,35,0,0,3489481.3589557367
2614,2,3,23,0,0,1325501.6679753307
2701,2,2,35,1,1,1459803.2144945995
456,5,1,41,0,1,994831.1701315435
2453,5,4,18,1,1,2236825.47155697
2397,7,2,42,0,1,2617593.428835239
637,4,2,20,1,1,1045993.814560408
1132,4,2,18,1,0,1250835.3763731732
2467,2,2,12,1,0,1271651.6271192653
1627,2,1,20,0,1,948007.5951231811
541,4,2,44,0,0,941407.499951132
2823,2,4,6,1,0,1586823.1291797005
2854,2,4,49,1,1,1683608.2625459235
1215,4,3,7,1,1,1278541.5303721188
2417,3,3,8,0,1,1422513.819055797
2527,4,1,31,1,0,1653996.4341881257
609,7,4,7,0,0,1956428.795300219
1167,3,2,9,1,0,898470.4912387065
2824,1,1,0,0,1,1554487.7844873206
2487,4,2,40,0,0,1635432.8589127643
852,7,3,37,1,1,2091121.4621800638
1113,2,4,40,0,1,657734.7256165198
485,2,1,30,0,0,565057.1825781275
1978,6,4,29,0,0,2002788.162488198
2683,5,1,14,0,1,2171400.471977254
2416,4,4,10,1,1,1826752.9566938381
2313,6,3,20,1,1,2172259.958308462
2005,9,1,15,0,0,3459246.6208526026
1043,4,3,25,0,0,1148310.3065100906
1671,5,2,6,0,0,1672268.8958861255
2024,9,2,10,0,1,3371902.346055255
1962,1,2,29,1,1,962726.7212933879
2808,3,2,33,1,0,1565999.6971727086
1149,1,4,42,0,1,717269.7264112199
2622,5,3,43,1,0,2035116.792894541
1797,5,3,31,1,0,1588260.0726426004
2365,3,1,17,1,0,1416853.381364385
460,5,2,30,1,1,1104141.800417606
1930,1,1,26,0,1,949620.7114189733
1174,2,2,29,1,0,434232.96019158786
2861,2,4,39,1,0,1603102.1050128047
515,1,2,10,0,0,336931.0167908861
2156,6,2,7,0,1,2071159.5874518778
1847,7,2,13,1,1,2484812.1549603455
1551,2,4,31,1,1,999513.3746926778
1749,1,3,17,0,1,975751.4155080725
1622,5,4,32,1,0,1456251.8283540627
1026,9,2,24,1,0,2968000.092320714
1756,7,2,28,0,0,2288828.0372882537
1889,5,4,33,1,0,1619720.3122480256
2265,5,4,22,1,0,2082919.255706383
2871,9,2,28,1,0,3863254.022642776
1736,6,3,22,1,1,1993496.9033243502
922,6,4,34,0,1,1575051.5889122738
2039,3,1,0,1,0,1283648.397206511
2622,3,2,22,1,0,1582592.8831519638
2371,9,2,35,0,1,3606204.9197895606
2821,9,1,0,0,1,3600406.4198935367
1031,5,1,2,1,1,1473581.1209790562
636,6,1,11,1,0,1545914.8765260724
2171,7,1,17,1,1,2422491.226873557
1367,9,2,48,1,0,3157701.3758217474
2240,7,4,33,0,0,2387292.4016429526
842,5,2,23,1,0,1249839.13395403
2311,8,2,18,0,1,3017065.473806431
1419,9,2,1,0,1,3291841.666604489
2406,3,1,32,0,1,1316741.9914909522
1962,3,2,21,0,1,1298005.1825343359
1241,5,2,1,1,1,1638756.2496264188
1034,2,4,43,0,0,713237.4216804602
2603,8,3,5,0,1,3137181.5948013403
1212,5,4,41,1,1,1608555.0905537198
2109,5,4,19,0,1,1867288.227981453
1970,6,4,23,0,1,2246167.024979747
1464,8,2,15,1,0,2910595.5822698018
585,8,4,31,0,0,2110617.1596864793
2908,8,4,1,1,1,3401113.7436180813
2118,1,1,48,0,1,971003.738364343
1812,1,4,28,1,1,1132682.6149917077
2993,1,4,32,0,1,1777463.746077599
1872,8,1,18,1,1,2997592.139472996
1098,4,3,9,1,1,1051065.1978260141
2754,3,4,38,0,1,1622853.9677779553
1344,2,2,27,1,1,973968.0606271415
536,9,1,4,1,1,2729204.2203221107
1625,4,2,21,0,1,1237952.1611600532
1292,8,2,43,1,0,2465491.33986909
1020,1,1,18,1,1,933301.4376933831
2604,1,2,3,0,0,1231468.2462724813
2628,6,1,43,1,0,2312360.710638189
2856,9,4,19,0,1,3803593.9982117754
1252,1,3,39,0,0,774549.1028784822
1270,5,2,8,0,0,1365406.5347948195
1011,9,4,19,1,1,3087242.757391654
1938,8,3,17,0,1,2999534.5978353894
1968,8,3,29,1,1,2834988.17294444
468,9,3,26,0,0,2894536.5816857573
1001,7,4,44,0,1,2126740.8965822905
2464,9,3,26,0,1,3483142.775970937
1278,8,1,13,1,1,2641151.1925153066
945,6,3,24,1,0,1647723.6841521047
2199,5,4,22,1,1,1767817.2111955462
2236,3,3,34,0,1,1211203.728023237
2507,3,2,44,1,1,1622325.1808714117
583,7,1,5,1,1,1897154.7523269807
1237,1,1,40,1,0,625255.2824822782
2292,6,1,41,1,0,2203283.4480879414
1788,5,4,9,1,0,1774849.3293176182
2341,1,4,0,1,1,1334614.7996765766
2352,5,1,19,0,1,1865484.8191685805
1857,3,4,2,0,0,1199091.3726545183
1791,6,2,24,0,1,2030919.3448113208
1853,1,1,38,1,0,1008261.3234930985
2777,9,4,46,0,0,3808162.8665528027
1572,2,3,19,1,0,921538.4490614431
2111,8,2,35,0,0,2826723.47477156
1800,6,4,48,1,0,2101606.069257588
1180,3,1,45,1,0,697024.3144368273
1428,2,1,31,0,0,648044.9662604475
2849,9,1,14,0,0,3796627.33450807
1027,2,4,38,0,1,523904.7040802301
2650,4,2,0,0,0,1707055.6410459708
453,2,3,48,0,1,374449.0274814186
687,5,2,38,0,0,1045780.7770338877
1468,2,1,27,0,1,990910.6634798199
683,1,4,28,0,1,484149.6053081946
1232,3,3,31,0,0,966196.8097971446
981,4,1,0,0,1,960554.2631847237
2394,5,3,7,0,0,1917412.7492184567
2489,4,2,45,0,1,1729283.8723724396
671,2,3,33,1,0,466691.96157936484
1316,2,2,40,1,0,888204.2576557208
970,2,1,2,0,1,685352.3043166794
2494,6,1,38,1,0,2157766.1787997345
2045,3,3,48,0,1,1220152.2313315582
2573,3,1,24,1,0,1470988.429604711
871,6,2,9,1,1,1778556.3496056309
1210,1,1,15,1,0,657553.8434916594
